@RELATION trained/svmGenreRecog
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.136737,0.030645,3.155808,0.237120,0.223700,1.093297,0.004384,0.235004,-23.556389,1.906606,0.187583,0.037735,0.071591,0.052604,0.253147,0.127786,0.048543,0.109966,0.094945,0.237230,0.151616,0.013503,0.003637,0.041802,0.009492,0.021478,0.007201,0.039935,0.003873,0.006900,0.008572,0.061591,0.005276,0.027965,0.046439,0.014890,0.142177,0.037236,0.015977,0.392006,0.002721,0.133984,1.117479,0.325972,0.345140,0.259776,0.236556,0.211696,0.201492,0.206483,0.220567,0.230344,0.221934,0.190271,0.181999,0.017936,0.003376,0.031669,0.009004,0.019816,0.006159,0.031017,0.004921,0.005401,0.006832,0.041473,0.006224,0.011417,200.000000,0.123431,jazz
0.113471,0.013012,3.176749,0.212519,0.206142,1.049985,0.004173,0.189450,-25.051029,1.350212,0.367700,-0.077543,0.066485,0.152075,0.190416,0.174451,0.268254,0.146651,0.074750,0.060102,0.151840,0.007443,0.012312,0.042190,0.003822,0.009763,0.007918,0.098221,0.001834,0.004237,0.008677,0.057540,0.002422,0.040388,0.040919,0.008045,0.142406,0.029467,0.015227,0.401875,0.002910,0.095875,1.024324,0.394387,0.355945,0.291596,0.254538,0.218326,0.210490,0.220880,0.205962,0.227678,0.207097,0.195582,0.180940,0.008252,0.013125,0.027394,0.004370,0.008118,0.006835,0.075897,0.002076,0.005065,0.005537,0.038125,0.002285,0.018550,120.000000,0.097252,jazz
0.146230,0.014524,3.207783,0.222031,0.191678,1.469556,0.003935,0.260957,-24.348357,0.931794,0.062881,-0.269417,-0.091717,0.107827,0.178517,-0.076187,0.143487,0.326684,0.127069,0.064258,0.068831,0.008503,0.004888,0.020823,0.003959,0.008224,0.006388,0.054426,0.004462,0.006921,0.013395,0.031619,0.004108,0.022741,0.036429,0.007433,0.110987,0.027642,0.014045,0.354394,0.002335,0.072630,0.924642,0.430583,0.343638,0.326813,0.273575,0.249642,0.238189,0.230117,0.249950,0.252998,0.237423,0.207190,0.198323,0.008615,0.005150,0.020906,0.003283,0.009599,0.004720,0.044395,0.005800,0.005343,0.012051,0.027078,0.005011,0.012164,150.000000,0.091010,jazz
0.226783,0.021158,3.231591,0.277576,0.216705,1.942621,0.003056,0.424276,-24.267248,0.911943,0.282244,-0.034522,0.063197,0.015027,-0.015576,0.049226,0.330895,-0.002723,-0.007659,0.032861,-0.028592,0.011961,0.003508,0.025778,0.006967,0.007362,0.009208,0.042096,0.002943,0.002973,0.006737,0.035105,0.008598,0.021356,0.052315,0.011495,0.114601,0.031376,0.011901,0.377519,0.001724,0.094262,0.850155,0.363112,0.335758,0.260115,0.246469,0.259463,0.283327,0.257051,0.266462,0.268604,0.223407,0.214355,0.163976,0.011762,0.003578,0.026290,0.004494,0.006974,0.008347,0.032972,0.003237,0.002845,0.005127,0.020572,0.007843,0.010175,200.000000,0.091304,jazz
0.037832,0.015681,2.976442,0.136970,0.200203,0.182299,0.012476,0.036909,-27.799473,2.943465,0.366448,0.356896,0.244256,0.320144,0.276941,0.198305,0.151604,0.005495,0.109522,0.061610,0.016630,0.005198,0.004562,0.046364,0.007620,0.025601,0.007349,0.093892,0.000586,0.001568,0.031490,0.048037,0.005843,0.040313,0.017942,0.017935,0.249278,0.034160,0.028769,0.127503,0.012061,0.026889,1.841356,0.399353,0.479932,0.265229,0.229858,0.227521,0.188676,0.148847,0.163874,0.153110,0.163313,0.172390,0.136012,0.004008,0.005754,0.038073,0.007072,0.022452,0.006114,0.050497,0.000649,0.001674,0.022740,0.036560,0.005789,0.010532,200.000000,0.074645,jazz
0.060007,0.025658,3.179866,0.155369,0.196229,0.464935,0.006933,0.083259,-25.087989,2.242832,-0.147150,0.253167,0.126000,0.304224,0.106274,0.018274,0.191360,0.181302,0.192392,0.063176,0.061297,0.010962,0.003727,0.066209,0.006151,0.023751,0.012349,0.061971,0.003926,0.005114,0.009364,0.048497,0.004833,0.039962,0.020967,0.014829,0.149204,0.028855,0.025973,0.212266,0.006646,0.041838,1.128413,0.371500,0.423839,0.278513,0.258210,0.237188,0.282022,0.307088,0.258098,0.263147,0.255562,0.212351,0.178182,0.007077,0.003743,0.048902,0.005313,0.022098,0.011282,0.042914,0.004456,0.003665,0.009454,0.041157,0.003893,0.013773,133.333333,0.153494,jazz
0.061014,0.018687,3.196393,0.141879,0.189141,0.449460,0.007069,0.092430,-26.728246,2.505359,0.391803,-0.074338,0.079869,0.304199,0.052841,0.286239,-0.074891,0.060975,0.308235,0.168639,0.325186,0.002901,0.003426,0.037197,0.016367,0.031369,0.011358,0.090707,0.000704,0.003911,0.005825,0.062839,0.004388,0.044949,0.023113,0.011568,0.127651,0.027467,0.022681,0.199481,0.007444,0.041027,1.004547,0.432665,0.339739,0.306344,0.257856,0.234674,0.252454,0.248262,0.218212,0.240902,0.216693,0.174387,0.180261,0.002191,0.004857,0.026254,0.010577,0.023203,0.010479,0.049220,0.000532,0.003187,0.006909,0.037169,0.005614,0.012683,240.000000,0.078811,jazz
0.051291,0.020490,3.160357,0.137780,0.183709,0.274351,0.005404,0.054408,-24.712688,2.743955,0.194649,-0.119242,-0.234868,-0.411359,-0.023766,0.031978,-0.143848,-0.042062,0.131567,0.221375,0.048004,0.005648,0.017534,0.023357,0.024730,0.018501,0.012159,0.061625,0.000577,0.005871,0.022632,0.035695,0.007599,0.029862,0.012508,0.009231,0.097231,0.026106,0.023946,0.136030,0.003346,0.020428,0.818126,0.345607,0.265902,0.248375,0.225206,0.218995,0.207590,0.217036,0.209106,0.211729,0.230864,0.193162,0.166638,0.005709,0.012179,0.017836,0.017258,0.016065,0.007886,0.030642,0.000482,0.005018,0.014481,0.027559,0.006566,0.006289,133.333333,0.138767,jazz
0.146827,0.018676,3.231208,0.217656,0.200774,1.016673,0.005943,0.246631,-26.634826,1.816025,0.028054,-0.414177,0.125179,-0.031927,0.083258,0.143678,-0.083462,0.015222,-0.135476,0.348225,0.036944,0.015521,0.010046,0.029808,0.006989,0.014466,0.020836,0.043962,0.004453,0.005211,0.018697,0.012360,0.003095,0.030934,0.039295,0.009770,0.092450,0.038019,0.018181,0.290179,0.006180,0.069691,0.905247,0.542250,0.345546,0.324800,0.305474,0.258678,0.265599,0.264736,0.268611,0.222711,0.242682,0.199366,0.186889,0.011039,0.005776,0.026310,0.007640,0.012429,0.021173,0.036690,0.004827,0.006289,0.015737,0.011178,0.004084,0.012312,200.000000,0.080475,jazz
0.073608,0.026409,3.192021,0.159797,0.194037,0.515247,0.006894,0.110924,-26.478556,2.485397,0.172036,-0.206003,0.103779,-0.090554,-0.023599,0.095262,-0.143933,0.107472,0.127362,0.294861,0.049503,0.013651,0.001791,0.051695,0.012705,0.009386,0.016423,0.101255,0.001059,0.006106,0.007218,0.015072,0.013897,0.043595,0.021342,0.016902,0.127488,0.030448,0.021660,0.175918,0.008068,0.037460,1.105480,0.473683,0.328953,0.322655,0.268982,0.221927,0.235734,0.204258,0.216454,0.212172,0.185799,0.183378,0.145368,0.011776,0.002672,0.034759,0.011732,0.007931,0.012516,0.063089,0.000846,0.005164,0.006491,0.010945,0.014385,0.015463,400.000000,0.105820,jazz
0.076282,0.022889,3.159565,0.152135,0.187512,0.671358,0.004657,0.107219,-23.769386,2.313981,-0.075988,0.334432,-0.252945,-0.080464,-0.059007,0.078581,0.045563,0.106914,0.018711,-0.036086,0.049610,0.027140,0.003480,0.031602,0.014182,0.022488,0.008539,0.042111,0.003097,0.008544,0.016061,0.028416,0.020435,0.024748,0.019066,0.009005,0.130823,0.023214,0.021395,0.256525,0.002783,0.038257,0.747610,0.426912,0.328383,0.288997,0.253946,0.246801,0.221049,0.214908,0.246306,0.243142,0.209610,0.218359,0.185802,0.023550,0.004549,0.022019,0.011737,0.017943,0.007956,0.022304,0.003348,0.007507,0.010857,0.019532,0.017245,0.006874,171.428571,0.091104,jazz
0.041826,0.009230,3.183328,0.117743,0.172713,0.258605,0.009108,0.059692,-27.293519,3.008717,0.054193,0.170031,-0.123317,0.081702,0.014968,-0.021139,-0.127546,0.159008,0.241269,0.258499,0.096534,0.006828,0.003798,0.046992,0.008777,0.026860,0.020374,0.051929,0.004453,0.013154,0.009385,0.030485,0.004324,0.034310,0.016398,0.007611,0.150873,0.032502,0.034450,0.211286,0.008747,0.033746,1.253456,0.534995,0.364730,0.327475,0.341916,0.269006,0.264187,0.286356,0.260352,0.282364,0.256386,0.215670,0.196832,0.006360,0.005169,0.042793,0.009569,0.021914,0.015724,0.038196,0.006907,0.012827,0.008021,0.028197,0.005508,0.013436,171.428571,0.089450,jazz
0.063740,0.016378,3.175291,0.161133,0.197173,0.607042,0.007603,0.097629,-25.277076,2.098481,0.301251,0.370351,-0.013081,0.052343,-0.015879,0.083091,0.035892,0.192048,0.201786,0.213605,0.085498,0.007289,0.003228,0.059186,0.007839,0.025276,0.011349,0.070354,0.002599,0.009832,0.009153,0.053068,0.004470,0.039273,0.023221,0.010226,0.133695,0.028976,0.024936,0.287205,0.006184,0.051306,1.060996,0.478193,0.304852,0.280386,0.263309,0.235171,0.237545,0.254234,0.263896,0.240395,0.240482,0.242513,0.179129,0.007830,0.003925,0.050328,0.006789,0.024105,0.011994,0.061721,0.004047,0.009862,0.008950,0.043015,0.005209,0.015092,150.000000,0.093952,jazz
0.077507,0.009614,3.179711,0.167898,0.195366,0.742659,0.007777,0.129799,-26.451614,1.843773,0.286958,0.406157,0.100215,-0.006614,0.079794,0.389554,0.174086,0.033298,-0.072926,0.090016,0.025092,0.009570,0.013101,0.045295,0.012645,0.017702,0.004759,0.059199,0.000699,0.008004,0.004819,0.068459,0.001769,0.038760,0.032332,0.006140,0.129743,0.037961,0.025683,0.328795,0.006594,0.067054,1.141059,0.522331,0.331086,0.279338,0.267701,0.244908,0.219317,0.234518,0.224932,0.233609,0.236047,0.231769,0.228288,0.012382,0.007529,0.037930,0.013550,0.018032,0.005852,0.050509,0.001184,0.006984,0.004337,0.055188,0.002110,0.014199,133.333333,0.132753,jazz
0.040178,0.012055,3.201350,0.121019,0.180514,0.196015,0.006723,0.051911,-27.232873,3.085468,0.035172,0.005483,-0.322742,-0.252048,-0.051807,0.247325,0.203909,0.106949,-0.084582,0.049297,0.075017,0.029647,0.032459,0.034087,0.010225,0.014196,0.022767,0.039178,0.001221,0.008273,0.009628,0.047806,0.012991,0.040810,0.014468,0.011654,0.121242,0.028200,0.028102,0.130644,0.007049,0.020002,0.988808,0.471620,0.377365,0.273830,0.247654,0.260342,0.231525,0.244113,0.235582,0.228810,0.248394,0.198337,0.162825,0.020769,0.017366,0.021915,0.009227,0.010743,0.021553,0.030787,0.001049,0.007203,0.007250,0.034930,0.010492,0.012573,240.000000,0.076060,jazz
0.061949,0.013266,3.166274,0.169692,0.204066,0.502126,0.008075,0.087711,-25.543189,2.130134,0.315760,0.309004,0.140183,0.137032,-0.033276,0.158811,-0.051216,-0.037244,0.151445,0.280925,0.083057,0.010401,0.003325,0.050234,0.009040,0.018264,0.015773,0.104375,0.001122,0.004084,0.012054,0.063341,0.001809,0.047770,0.028651,0.009121,0.138810,0.031298,0.023277,0.306554,0.006811,0.069704,1.234206,0.451890,0.311139,0.250133,0.259156,0.216290,0.240073,0.238666,0.264699,0.278682,0.249271,0.234816,0.241074,0.012828,0.005389,0.047736,0.011690,0.015092,0.016754,0.087897,0.001964,0.004987,0.013122,0.050241,0.002535,0.019761,171.428571,0.098936,jazz
0.046139,0.014671,3.152002,0.140101,0.192589,0.325689,0.010438,0.056970,-26.451123,2.567995,0.274686,0.310026,0.016478,0.130627,0.130878,0.238569,0.134995,0.168989,0.112580,0.190463,0.055376,0.011458,0.002790,0.066834,0.006034,0.023318,0.003926,0.060337,0.002338,0.011112,0.006676,0.063605,0.009384,0.042467,0.020166,0.013419,0.174698,0.032281,0.027098,0.213712,0.010395,0.036216,1.096656,0.446860,0.304237,0.296743,0.267367,0.249025,0.256140,0.246493,0.221619,0.222242,0.229914,0.211229,0.204034,0.011733,0.004026,0.060954,0.006651,0.021761,0.003527,0.057479,0.002646,0.010950,0.006935,0.052156,0.009086,0.016273,133.333333,0.089536,jazz
0.175593,0.046534,3.193205,0.253171,0.204152,1.712859,0.003350,0.340246,-22.315784,0.972484,0.883843,0.280707,0.371597,0.328922,0.072832,0.174265,0.034813,0.130251,0.104586,-0.009661,0.016741,0.011145,0.003181,0.043858,0.004141,0.024934,0.007077,0.041916,0.001512,0.002610,0.012249,0.034398,0.004292,0.022391,0.036152,0.014016,0.079415,0.019784,0.011208,0.348526,0.001418,0.066692,0.398977,0.285948,0.265366,0.228795,0.210906,0.204734,0.210471,0.208269,0.195797,0.181601,0.208034,0.209584,0.184726,0.009732,0.002496,0.035677,0.003712,0.017457,0.004935,0.027274,0.001209,0.002187,0.010846,0.024446,0.003727,0.008695,200.000000,0.093212,metal
0.153437,0.034681,3.130428,0.240005,0.211908,1.422912,0.003844,0.283315,-22.778685,1.050895,0.961804,0.410156,0.282640,0.183513,0.115777,0.112334,-0.051142,0.024585,-0.040826,0.137363,0.001897,0.009096,0.002004,0.050382,0.010221,0.024803,0.009378,0.067828,0.001380,0.003657,0.013244,0.035538,0.002362,0.027696,0.031186,0.009381,0.109372,0.020428,0.009951,0.299489,0.001469,0.071329,0.452839,0.240165,0.242719,0.244605,0.226723,0.216527,0.195912,0.197332,0.195208,0.188006,0.185578,0.181105,0.162687,0.008268,0.002298,0.029934,0.007319,0.017791,0.008127,0.039333,0.001439,0.002994,0.010339,0.023154,0.002232,0.009119,150.000000,0.155730,metal
0.134335,0.022465,3.205738,0.200986,0.186024,1.299790,0.004091,0.227507,-22.743872,1.235381,0.087758,0.046992,0.200324,0.235632,-0.184873,-0.029004,0.169788,0.051091,-0.084168,0.000621,-0.024363,0.016953,0.006407,0.025536,0.010478,0.009549,0.010055,0.053278,0.003100,0.007207,0.014539,0.034895,0.005938,0.020328,0.025809,0.008215,0.066968,0.023000,0.017693,0.243948,0.001354,0.062061,0.644231,0.283465,0.322821,0.300994,0.202625,0.211503,0.209342,0.208526,0.192139,0.194181,0.194193,0.181209,0.164325,0.011894,0.006685,0.013709,0.008436,0.007274,0.007311,0.046484,0.003554,0.006439,0.009870,0.017671,0.006476,0.010684,109.090909,0.102403,metal
0.175369,0.033859,3.195295,0.247332,0.197684,1.749117,0.004402,0.323907,-22.814224,0.456320,0.667648,0.634219,0.309302,0.188466,0.209205,0.032647,0.092840,0.164452,-0.006726,-0.062516,-0.116662,0.011004,0.003231,0.040584,0.005010,0.015091,0.004685,0.062823,0.002780,0.005681,0.008712,0.022036,0.003275,0.022897,0.047253,0.013640,0.094522,0.028988,0.011990,0.435486,0.002338,0.089176,0.491192,0.361177,0.283165,0.277180,0.227169,0.213894,0.220216,0.214002,0.232430,0.218101,0.230240,0.191691,0.188913,0.011423,0.003179,0.026317,0.004784,0.011009,0.004456,0.064976,0.002809,0.005584,0.006312,0.020903,0.004310,0.016538,200.000000,0.116466,metal
0.183132,0.028002,3.141959,0.264633,0.215303,1.714705,0.003154,0.350855,-23.086007,0.774500,0.840605,0.221299,0.470705,0.376884,0.125863,0.216751,0.032595,0.123473,-0.023342,0.000988,-0.040108,0.009068,0.002265,0.074605,0.004600,0.018494,0.004501,0.062207,0.002053,0.002274,0.007823,0.030218,0.002149,0.028997,0.040348,0.009777,0.115834,0.025781,0.010240,0.351438,0.001031,0.085620,0.681348,0.284545,0.344540,0.316282,0.280793,0.246706,0.202359,0.203415,0.176594,0.189561,0.166803,0.171375,0.167898,0.007622,0.002061,0.037744,0.003379,0.013404,0.002752,0.040101,0.001673,0.001731,0.005452,0.020001,0.001680,0.010515,133.333333,0.105000,metal
0.139560,0.018452,3.142095,0.220387,0.199539,1.249217,0.004367,0.257599,-23.651287,1.598436,0.712078,0.141193,0.266208,0.076228,0.089806,-0.194847,0.018400,0.028164,-0.135041,-0.179050,-0.111267,0.031700,0.004705,0.038856,0.012748,0.016489,0.008209,0.041435,0.001602,0.004227,0.023061,0.028761,0.004307,0.023144,0.033218,0.012578,0.130672,0.026460,0.018190,0.347509,0.001905,0.095742,0.725508,0.335842,0.304118,0.266173,0.231476,0.251226,0.220422,0.205672,0.201472,0.186403,0.197512,0.193344,0.179620,0.028343,0.005035,0.023273,0.010317,0.010757,0.006826,0.029172,0.002071,0.003587,0.015470,0.018849,0.004353,0.007559,150.000000,0.142296,metal
0.196454,0.024042,3.200920,0.262277,0.206322,1.800122,0.003360,0.367432,-23.280309,0.946064,0.525413,0.094129,0.592731,0.070088,0.099808,0.026787,0.046510,0.111570,-0.012941,-0.031076,-0.119574,0.011060,0.002974,0.032301,0.007439,0.011830,0.004641,0.045360,0.004092,0.004503,0.013292,0.026434,0.004193,0.019915,0.044964,0.009421,0.092735,0.028235,0.014136,0.370266,0.001435,0.084919,0.651685,0.333864,0.350802,0.276820,0.308811,0.282257,0.227942,0.223304,0.216876,0.213418,0.204837,0.203809,0.180127,0.010010,0.003017,0.021730,0.007045,0.009824,0.003684,0.032663,0.005058,0.003399,0.011512,0.021549,0.003453,0.010257,240.000000,0.102484,metal
0.167752,0.029464,3.149715,0.242781,0.202614,1.566795,0.004107,0.294813,-22.779298,1.023772,0.916038,0.167899,0.395559,0.200563,0.121944,0.282912,-0.071074,0.114736,-0.058721,0.023811,-0.068114,0.019857,0.002358,0.051351,0.008754,0.019304,0.005842,0.041617,0.001838,0.002847,0.012691,0.032497,0.002563,0.023896,0.041624,0.014464,0.141607,0.025704,0.012682,0.431840,0.002042,0.080150,0.496697,0.359013,0.233333,0.234479,0.215503,0.195714,0.191881,0.203696,0.178936,0.174551,0.173447,0.185147,0.168150,0.025946,0.001952,0.029004,0.006725,0.016567,0.004493,0.038344,0.001550,0.002699,0.011034,0.026818,0.001840,0.010346,171.428571,0.109721,metal
0.128423,0.021942,3.112542,0.222652,0.208883,1.127983,0.004430,0.235542,-23.870801,1.365781,0.541471,0.531946,0.434640,0.331023,0.125709,0.083955,0.144623,0.376802,0.197954,-0.068356,-0.013253,0.007543,0.002010,0.025384,0.003828,0.038170,0.004220,0.037699,0.003401,0.006258,0.014433,0.076837,0.003246,0.028630,0.043152,0.012960,0.141401,0.035134,0.018313,0.400399,0.003341,0.122560,0.857494,0.334282,0.362520,0.244115,0.282612,0.240639,0.217264,0.235666,0.227274,0.225413,0.189902,0.191866,0.169605,0.008474,0.001885,0.015327,0.003347,0.019504,0.004609,0.037040,0.006726,0.006368,0.011764,0.038056,0.004834,0.010580,120.000000,0.186709,metal
0.101837,0.090290,3.150243,0.204073,0.215035,0.710923,0.005236,0.133935,-21.665311,2.232864,0.146982,0.078353,0.266805,0.051899,0.028447,0.157503,0.126283,0.023709,0.083042,0.148597,0.097211,0.007670,0.004291,0.055367,0.008885,0.018763,0.009259,0.121852,0.000975,0.004849,0.010985,0.045142,0.004407,0.038927,0.025097,0.017656,0.078576,0.021296,0.011657,0.212159,0.002038,0.075995,0.517477,0.281939,0.340336,0.313485,0.254998,0.225890,0.230674,0.197518,0.190119,0.172486,0.171169,0.153019,0.154880,0.005719,0.003602,0.022693,0.006553,0.011715,0.006844,0.065208,0.001016,0.004269,0.007469,0.028530,0.003544,0.013454,171.428571,0.099276,metal
0.208224,0.038795,3.191129,0.273356,0.208857,1.761638,0.002778,0.410392,-22.461484,1.478841,0.962950,-0.134288,0.421437,0.139835,0.089962,0.003702,-0.018285,0.008538,-0.016917,0.034876,-0.053774,0.020048,0.002579,0.036125,0.011280,0.024346,0.009607,0.024494,0.002002,0.003738,0.011447,0.028950,0.003324,0.017645,0.034301,0.009280,0.086925,0.021687,0.010801,0.281639,0.000666,0.049500,0.539202,0.240489,0.447298,0.254110,0.302765,0.218844,0.210850,0.180152,0.180530,0.173577,0.165910,0.158272,0.158616,0.019363,0.002226,0.020836,0.009583,0.017544,0.007589,0.015839,0.001752,0.003011,0.007307,0.015930,0.002718,0.005532,200.000000,0.116000,metal
0.177389,0.059637,3.222616,0.241455,0.197865,1.658607,0.003011,0.303495,-21.515339,1.118718,0.878650,-0.119731,0.425672,-0.083994,0.122000,0.079670,0.010165,0.152241,-0.027419,-0.043620,0.049926,0.008746,0.002508,0.025471,0.013800,0.017798,0.005375,0.045372,0.002694,0.006491,0.015584,0.029554,0.007482,0.017392,0.019979,0.008852,0.053921,0.012056,0.008650,0.187074,0.000682,0.022993,0.331418,0.233634,0.242007,0.186032,0.201236,0.192815,0.177908,0.193019,0.189406,0.176496,0.178036,0.173012,0.159649,0.005946,0.002173,0.014159,0.012911,0.010671,0.004309,0.022397,0.002764,0.005797,0.010533,0.017077,0.006639,0.005261,171.428571,0.104995,metal
0.184360,0.034045,3.194098,0.251478,0.195650,1.814293,0.002859,0.325569,-22.683593,0.500416,0.934754,0.229849,0.641904,0.370936,0.053755,0.241008,0.024958,0.123971,-0.002065,-0.015170,-0.025547,0.008489,0.002418,0.039741,0.004439,0.022292,0.004295,0.062991,0.002351,0.002498,0.009279,0.025914,0.002338,0.023923,0.025445,0.007448,0.072705,0.018795,0.011855,0.204266,0.000700,0.040473,0.533104,0.285730,0.338966,0.314530,0.269086,0.227778,0.215995,0.190001,0.174685,0.177505,0.181013,0.168763,0.162103,0.007200,0.002270,0.021053,0.003001,0.013726,0.003011,0.032524,0.001940,0.001960,0.006823,0.015352,0.002027,0.008019,240.000000,0.085106,metal
0.210332,0.024509,3.189871,0.270562,0.203731,1.977755,0.002758,0.372197,-23.149296,0.564884,0.928316,0.073889,0.573825,0.354875,0.102838,0.246996,0.014654,0.142361,-0.024342,0.001076,-0.042276,0.008356,0.002271,0.052020,0.004643,0.016864,0.004604,0.044621,0.002551,0.002570,0.007862,0.022581,0.002503,0.020409,0.033935,0.006496,0.085998,0.022456,0.009574,0.267385,0.000721,0.064496,0.697116,0.271054,0.349944,0.312553,0.281870,0.240034,0.201547,0.200879,0.173901,0.175768,0.161738,0.165330,0.160788,0.007094,0.001804,0.026772,0.003091,0.012671,0.002507,0.029030,0.001805,0.001769,0.005379,0.015458,0.001808,0.007958,300.000000,0.103870,metal
0.193254,0.014658,3.199487,0.258364,0.190583,1.870549,0.002724,0.339392,-24.240869,0.477031,1.262769,0.342037,0.664680,0.376175,0.045605,0.073928,0.092084,0.159794,-0.053046,-0.042587,-0.080110,0.010476,0.001597,0.024896,0.005621,0.028151,0.003409,0.037171,0.001652,0.002026,0.022020,0.021893,0.002209,0.019156,0.030514,0.004055,0.079900,0.018346,0.011183,0.254788,0.000893,0.042973,0.592571,0.290698,0.273650,0.245050,0.227441,0.205254,0.182831,0.182088,0.181982,0.177656,0.166774,0.165258,0.170507,0.008002,0.001259,0.017812,0.005025,0.020647,0.002324,0.023216,0.001251,0.001401,0.014791,0.013503,0.001603,0.006637,300.000000,0.103924,metal
0.179833,0.033738,3.153190,0.265267,0.216769,1.482748,0.003159,0.372563,-22.921190,1.725012,1.263392,-0.109356,0.254046,0.056075,0.114284,0.019709,0.021999,0.048260,-0.021887,0.019074,-0.064939,0.027094,0.002683,0.034683,0.012102,0.029057,0.006051,0.028695,0.001611,0.006361,0.017243,0.035214,0.003163,0.020509,0.033736,0.009360,0.101324,0.022281,0.010079,0.282781,0.000888,0.063045,0.530058,0.223128,0.422739,0.240082,0.284407,0.221877,0.192936,0.195384,0.164187,0.164477,0.173179,0.164916,0.154217,0.025699,0.002612,0.021126,0.009741,0.019461,0.004158,0.019058,0.001692,0.005071,0.011846,0.019465,0.002741,0.005965,240.000000,0.097636,metal
0.187082,0.069422,3.223098,0.246807,0.191588,1.889180,0.003222,0.323175,-21.336467,0.429617,0.557327,0.266257,0.316022,0.209554,0.014969,0.212360,-0.053441,-0.014518,-0.230009,0.081724,0.061188,0.009442,0.007109,0.029810,0.010298,0.015939,0.006836,0.031228,0.003339,0.003242,0.007378,0.018904,0.003064,0.015090,0.036928,0.021029,0.068356,0.026260,0.012681,0.280496,0.000953,0.065359,0.577840,0.351876,0.360608,0.354444,0.316396,0.270781,0.223264,0.230425,0.215897,0.229863,0.221319,0.183119,0.170655,0.007876,0.008916,0.018885,0.009089,0.011105,0.005087,0.033347,0.002790,0.003659,0.005699,0.018226,0.003224,0.008811,171.428571,0.099182,metal
0.167429,0.026341,3.009177,0.243019,0.210886,1.384692,0.004209,0.301557,-23.183469,1.434606,1.038013,0.079164,0.333480,0.329127,-0.028048,0.011699,0.012616,0.090445,-0.122449,-0.072354,-0.070865,0.013825,0.001849,0.057690,0.016494,0.019188,0.006460,0.039220,0.001554,0.003962,0.017318,0.047011,0.002940,0.024031,0.042136,0.012443,0.193469,0.031100,0.012918,0.392151,0.001443,0.097527,0.651618,0.307402,0.286690,0.271244,0.229935,0.250969,0.209628,0.190802,0.193681,0.189661,0.167102,0.182101,0.173826,0.015182,0.001657,0.033480,0.015406,0.012626,0.005699,0.029215,0.001205,0.003324,0.012248,0.023994,0.002819,0.008094,200.000000,0.156687,metal
